1446476283	417	0	1
1446503967	428	0	1
1446503970	428	0	1
1446503973	429	0	1
1446503976	431	0	1
1446503979	432	0	1
1446503982	433	0	1
1446503985	432	0	1
1446503988	433	0	1
1446503991	440	2	1
1446503994	443	8	1
1446503997	443	18	1
1446504000	434	31	1
1446504003	428	35	1
1446504006	425	40	5
1446504009	431	85	4
1446504012	447	142	4
1446504015	464	201	4
1446504018	478	210	4
1446504021	486	216	4
1446504024	491	217	4
1446504027	498	234	4
1446504030	501	278	4
1446504033	497	329	4
1446504036	489	374	4
1446504039	482	395	4
1446504042	481	411	4
1446504045	483	422	4
1446504048	486	430	4
1446504051	490	443	6
1446504054	498	528	6
1446504057	511	606	6
1446504060	524	641	6
1446504063	536	680	6
1446504066	543	707	6
1446504069	550	729	6
1446504072	558	747	6
1446504075	563	767	6
1446504078	568	783	6
1446504081	572	790	6
1446504084	575	758	6
1446504087	579	755	6
1446504090	583	751	6
1446504093	584	745	6
1446504096	581	760	6
1446504099	575	758	6
1446504102	571	772	6
1446504105	569	773	6
1446504108	569	768	6
1446504111	570	775	6
1446504114	571	779	6
1446504117	571	777	7
1446504120	573	809	8
1446504123	582	880	8
1446504126	596	942	8
1446504129	609	967	8
1446504132	618	999	8
1446504135	621	1012	8
1446504138	625	1016	8
1446504141	628	1017	8
1446504144	628	1019	8
1446504147	628	1020	8
1446504150	627	1015	8
1446504153	627	1016	8
1446504156	627	1014	8
1446504159	626	1015	8
1446504162	626	1017	8
1446504165	625	1014	8
1446504168	626	1016	8
1446504171	626	1019	8
1446504174	627	1021	8
1446504177	628	1016	8
1446504180	628	1024	8
1446504183	628	1020	8
1446504186	628	1025	8
1446504189	628	1025	8
1446504192	628	1027	8
1446504195	628	1029	8
1446504198	628	1031	8
1446504201	628	1029	8
1446504204	629	1031	8
1446504207	629	1028	8
1446504210	629	1031	8
1446504213	632	1007	8
1446504216	635	1003	8
1446504219	637	1006	8
1446504222	635	1015	8
1446504225	632	1018	9
1446504228	629	1056	10
1446504231	638	1132	10
1446504234	656	1201	10
1446504237	678	1235	10
1446504240	694	1244	10
1446504243	700	1247	10
1446504246	703	1250	10
1446504249	706	1243	10
1446504252	708	1242	10
1446504255	709	1244	10
1446504258	709	1246	10
1446504261	708	1244	10
1446504264	707	1247	10
1446504267	706	1250	10
1446504270	706	1237	10
1446504273	706	1240	10
1446504276	705	1237	10
1446504279	704	1240	10
1446504282	703	1239	10
1446504285	702	1242	10
1446504288	702	1245	10
1446504291	702	1248	10
1446504294	702	1251	10
1446504297	702	1251	10
1446504300	702	1246	10
1446504303	703	1249	10
1446504306	703	1246	10
1446504309	704	1245	10
1446504312	703	1246	10
1446504315	702	1250	10
1446504318	700	1244	10
1446504321	699	1243	11
1446504324	700	1271	11
1446504327	708	1304	11
1446504330	720	1244	13
1446504333	734	1233	12
1446504336	745	1275	12
1446504339	749	1332	12
1446504342	750	1402	13
1446504345	753	1478	13
1446504348	760	1507	13
1446504351	770	1528	13
1446504354	778	1533	13
1446504357	781	1538	13
1446504360	783	1542	13
1446504363	784	1545	13
1446504366	785	1539	13
1446504369	786	1479	13
1446504372	788	1470	13
1446504375	790	1497	13
1446504378	791	1511	13
1446504381	789	1518	13
1446504384	787	1523	13
1446504387	787	1529	13
1446504390	786	1534	13
1446504393	786	1543	14
1446504396	788	1573	14
1446504399	795	1603	14
1446504402	803	1634	14
1446504405	811	1640	14
1446504408	814	1636	14
1446504411	815	1593	14
1446504414	817	1576	14
1446504417	818	1607	14
1446504420	818	1638	14
1446504423	816	1652	14
1446504426	815	1666	14
1446504429	817	1675	15
1446504432	824	1713	15
1446504435	836	1718	15
1446504438	847	1709	15
1446504441	856	1705	15
1446504444	858	1709	15
1446504447	857	1713	15
1446504450	855	1718	15
1446504453	854	1725	15
1446504456	853	1731	15
1446504459	853	1739	15
1446504462	852	1746	15
1446504465	852	1747	15
1446504468	852	1752	15
1446504471	853	1751	15
1446504474	853	1749	15
1446504477	853	1741	15
1446504480	853	1743	15
1446504483	853	1749	15
1446504486	853	1753	15
1446504489	853	1737	15
1446504492	853	1742	15
1446504495	853	1741	15
1446504498	854	1668	15
1446504501	855	1662	15
1446504504	856	1692	15
1446504507	856	1714	15
1446504510	854	1721	15
1446504513	852	1728	15
1446504516	851	1737	15
1446504519	850	1737	15
1446504522	850	1749	15
1446504525	850	1746	15
1446504528	850	1754	15
1446504531	850	1747	15
1446504534	851	1743	15
1446504537	851	1745	15
1446504540	852	1750	15
1446504543	852	1747	15
1446504546	851	1739	15
1446504549	852	1743	15
1446504552	852	1749	15
1446504555	852	1750	15
1446504558	852	1755	15
1446504561	851	1759	15
1446504564	852	1694	15
1446504567	852	1694	15
1446504570	854	1706	15
1446504573	855	1711	15
1446504576	854	1717	15
1446504579	853	1724	15
1446504582	852	1732	15
1446504585	851	1738	15
1446504588	851	1743	15
