2016-02-28 16:34:00	369	0	0
2016-02-28 16:34:03	369	0	0
2016-02-28 16:34:06	369	0	0
2016-02-28 16:34:09	369	0	0
2016-02-28 16:34:12	369	0	0
2016-02-28 16:34:15	369	0	0
2016-02-28 16:34:18	369	0	0
2016-02-28 16:34:21	369	0	0
2016-02-28 16:34:24	369	0	0
2016-02-28 16:34:27	369	0	0
2016-02-28 16:34:30	369	0	0
2016-02-28 16:34:33	369	0	0
2016-02-28 16:34:36	369	0	0
2016-02-28 16:34:39	369	0	0
2016-02-28 16:34:42	369	0	0
2016-02-28 16:34:45	369	0	0
2016-02-28 16:34:48	369	0	0
2016-02-28 16:34:51	369	0	0
2016-02-28 16:34:54	369	0	0
2016-02-28 16:34:57	369	0	0
2016-02-28 16:35:00	369	0	0
2016-02-28 16:35:03	369	0	0
2016-02-28 16:35:06	369	0	0
2016-02-28 16:35:09	369	0	0
2016-02-28 16:35:12	369	0	0
2016-02-28 16:35:15	369	0	0
2016-02-28 16:35:18	369	0	0
2016-02-28 16:35:21	369	0	0
2016-02-28 16:35:24	369	0	0
2016-02-28 16:35:27	369	0	0
2016-02-28 16:35:30	369	0	0
2016-02-28 16:35:33	369	0	0
2016-02-28 16:35:36	369	0	0
2016-02-28 16:35:39	369	0	0
2016-02-28 16:35:42	369	0	0
2016-02-28 16:35:45	369	0	0
2016-02-28 16:35:48	369	0	0
2016-02-28 16:35:51	369	0	0
2016-02-28 16:35:54	369	0	0
2016-02-28 16:35:57	369	0	0
2016-02-28 16:36:00	369	0	0
2016-02-28 16:36:03	369	0	0
2016-02-28 16:36:06	369	0	0
2016-02-28 16:36:09	370	0	0
2016-02-28 16:36:12	370	0	0
2016-02-28 16:36:15	369	0	0
2016-02-28 16:36:18	369	0	0
2016-02-28 16:36:21	368	0	0
2016-02-28 16:36:24	368	0	0
2016-02-28 16:36:27	369	0	0
2016-02-28 16:36:30	369	0	0
2016-02-28 16:36:33	369	0	0
2016-02-28 16:36:36	369	0	0
2016-02-28 16:36:39	369	0	0
2016-02-28 16:36:42	369	0	0
2016-02-28 16:36:45	369	0	0
2016-02-28 16:36:48	369	0	0
2016-02-28 16:36:51	369	0	0
2016-02-28 16:36:54	369	0	0
2016-02-28 16:36:57	369	0	0
2016-02-28 16:37:00	369	0	0
2016-02-28 16:37:03	369	0	0
2016-02-28 16:37:06	369	0	0
2016-02-28 16:37:09	369	0	0
2016-02-28 16:37:12	369	0	0
2016-02-28 16:37:15	369	0	0
2016-02-28 16:37:18	369	0	0
2016-02-28 16:37:21	369	0	0
2016-02-28 16:37:24	369	0	0
2016-02-28 16:37:27	369	0	0
2016-02-28 16:37:30	369	0	0
2016-02-28 16:37:33	369	0	0
2016-02-28 16:37:36	369	0	0
2016-02-28 16:37:39	369	0	0
2016-02-28 16:37:42	369	0	0
2016-02-28 16:37:45	369	0	0
2016-02-28 16:37:48	369	0	0
2016-02-28 16:37:51	369	0	0
2016-02-28 16:37:54	369	0	0
2016-02-28 16:37:57	369	0	0
2016-02-28 16:38:00	369	0	0
2016-02-28 16:38:03	369	0	0
2016-02-28 16:38:06	369	0	0
2016-02-28 16:38:09	369	0	0
2016-02-28 16:38:12	369	0	0
2016-02-28 16:38:15	369	0	0
2016-02-28 16:38:18	369	0	0
2016-02-28 16:38:21	369	0	0
2016-02-28 16:38:24	369	0	0
2016-02-28 16:38:27	369	0	0
2016-02-28 16:38:30	369	0	0
2016-02-28 16:38:33	369	0	0
2016-02-28 16:38:36	369	0	0
2016-02-28 16:38:39	369	0	0
2016-02-28 16:38:42	369	0	0
2016-02-28 16:38:45	369	0	0
2016-02-28 16:38:48	369	0	0
2016-02-28 16:38:51	369	0	0
2016-02-28 16:38:54	369	0	0
2016-02-28 16:38:57	369	0	0
2016-02-28 16:39:00	369	0	0
2016-02-28 16:39:03	369	0	0
2016-02-28 16:39:06	369	0	0
2016-02-28 16:39:09	369	0	0
2016-02-28 16:39:12	369	0	0
2016-02-28 16:39:15	369	0	0
2016-02-28 16:39:18	369	0	0
2016-02-28 16:39:21	368	0	0
2016-02-28 16:39:24	368	0	0
2016-02-28 16:39:27	369	0	0
2016-02-28 16:39:30	369	0	0
2016-02-28 16:39:33	369	0	0
