2016-02-28 16:40:24	358	7	1
2016-02-28 17:05:33	358	33	1
2016-02-28 17:05:36	353	26	1
2016-02-28 17:10:21	358	0	1
2016-02-28 17:10:24	359	39	1
2016-02-28 17:10:27	353	24	1
2016-02-28 17:10:30	348	26	1
2016-02-28 17:10:33	343	26	1
2016-02-28 17:10:36	344	28	1
2016-02-28 17:10:39	346	33	1
2016-02-28 17:10:42	349	41	1
2016-02-28 17:10:45	351	39	1
2016-02-28 17:10:48	353	41	1
2016-02-28 17:10:51	354	41	1
2016-02-28 17:10:54	355	47	1
2016-02-28 17:10:57	357	49	1
2016-02-28 17:11:00	357	51	1
2016-02-28 17:11:03	358	53	1
2016-02-28 17:11:06	358	55	1
2016-02-28 17:11:09	357	57	1
2016-02-28 17:11:12	358	59	1
2016-02-28 17:11:15	357	61	1
2016-02-28 17:11:18	357	61	1
2016-02-28 17:11:21	358	63	1
2016-02-28 17:11:24	358	63	1
2016-02-28 17:11:27	360	85	3
2016-02-28 17:11:30	368	101	2
2016-02-28 17:11:33	376	107	2
2016-02-28 17:11:36	386	120	3
2016-02-28 17:11:39	394	143	3
2016-02-28 17:11:42	402	149	3
2016-02-28 17:11:45	408	128	2
2016-02-28 17:11:48	402	132	2
2016-02-28 17:11:51	395	135	2
2016-02-28 17:11:54	388	139	2
2016-02-28 17:11:57	386	141	2
2016-02-28 17:12:00	388	145	2
2016-02-28 17:12:03	389	148	2
2016-02-28 17:12:06	390	150	2
2016-02-28 17:12:09	391	154	3
2016-02-28 17:12:12	397	189	3
2016-02-28 17:12:15	403	189	3
2016-02-28 17:12:18	410	194	3
2016-02-28 17:12:21	414	200	5
2016-02-28 17:12:24	422	246	4
2016-02-28 17:12:27	434	260	4
2016-02-28 17:12:30	444	267	4
2016-02-28 17:12:33	452	276	4
2016-02-28 17:12:36	454	293	5
2016-02-28 17:12:39	461	332	5
2016-02-28 17:12:42	466	342	5
2016-02-28 17:12:45	471	353	5
2016-02-28 17:12:48	470	362	5
2016-02-28 17:12:51	472	373	5
2016-02-28 17:12:54	474	381	5
2016-02-28 17:12:57	476	394	5
2016-02-28 17:13:00	479	399	5
2016-02-28 17:13:03	481	407	5
2016-02-28 17:13:06	483	417	5
2016-02-28 17:13:09	485	423	5
2016-02-28 17:13:12	487	429	5
2016-02-28 17:13:15	489	439	5
2016-02-28 17:13:18	490	447	5
2016-02-28 17:13:21	490	456	5
2016-02-28 17:13:24	491	464	5
2016-02-28 17:13:27	491	472	5
2016-02-28 17:13:30	490	480	5
2016-02-28 17:13:33	490	491	5
2016-02-28 17:13:36	490	500	5
2016-02-28 17:13:39	490	509	5
2016-02-28 17:13:42	490	517	5
