timestamp	rpm_diesel	power_generator	poz_kont_sec
1575811539	351	0	0
1575811542	351	0	0
1575811545	351	0	0
1575811548	351	0	0
1575811551	351	0	0
1575811554	351	0	0
1575811557	351	0	0
1575811560	351	0	0
1575811563	351	0	0
1575811566	351	0	0
1575811569	351	0	0
1575811572	351	0	0
1575811575	350	0	0
1575811578	351	0	0
1575811581	351	0	0
1575811584	351	0	0
1575811587	351	0	0
1575811590	351	0	0
1575811593	351	0	0
1575811596	351	0	0
1575811599	351	0	0
1575811602	351	0	0
1575811605	351	0	0
1575811608	351	0	0
1575811611	351	0	0
1575811614	351	0	0
1575811617	351	0	0
1575811620	351	0	0
1575811623	351	0	0
1575811626	351	0	0
1575811629	351	0	0
1575811632	351	0	0
1575811635	351	0	0
1575811638	351	0	0
1575811641	351	0	0
1575811644	351	0	0
1575811647	351	0	0
1575811650	351	0	0
1575811653	351	0	0
1575811656	351	0	0
1575811659	351	0	0
1575811662	351	0	0
1575811665	351	0	0
1575811668	351	0	0
1575811671	351	0	0
1575811674	351	0	0
1575811677	351	0	0
1575811680	351	0	0
1575811683	351	0	0
1575811686	351	0	0
1575811689	351	0	0
1575811692	351	0	0
1575811695	351	0	0
1575811698	351	0	0
1575811701	351	0	0
1575811704	351	0	0
1575811707	351	0	0
1575811710	351	0	0
1575811713	351	0	0
1575811716	351	0	0
1575811719	351	0	0
1575811722	351	0	0
1575811725	351	0	0
1575811728	351	0	0
1575811731	350	0	0
1575811734	351	0	0
1575811737	351	0	0
1575811740	351	0	0
1575811743	351	0	0
1575811746	351	0	0
1575811749	351	0	0
1575811752	351	0	0
1575811755	351	0	0
1575811758	351	0	0
1575811761	351	0	0
1575811764	351	0	0
1575811767	351	0	0
1575811770	351	0	0
1575811773	350	0	0
1575811776	350	0	0
1575811779	350	0	0
1575811782	351	0	0
1575811785	351	0	0
1575811788	351	0	0
1575811791	351	0	0
1575811794	351	0	0
1575811797	350	0	0
1575811800	351	0	0
1575811803	351	0	0
1575811806	351	0	0
1575811809	351	0	0
1575811812	351	0	0
1575811815	351	0	0
1575811818	351	0	0
1575811821	350	0	0
1575811824	350	0	0
1575811827	350	0	0
1575811830	350	0	0
1575811833	350	0	0
1575811836	350	0	0
1575811839	351	0	0
1575811842	351	0	0
1575811845	351	0	0
1575811848	351	0	0
1575811851	351	0	0
1575811854	351	0	0
1575811857	351	0	0
1575811860	351	0	0
1575811863	351	0	0
1575811866	351	0	0
1575811869	351	0	0
1575811872	351	0	0
1575811875	351	0	0
1575811878	351	0	0
1575811881	351	0	0
1575811884	351	0	0
1575811887	351	0	0
1575811890	350	0	0
1575811893	350	0	0
1575811896	350	0	0
1575811899	350	0	0
1575811902	351	0	0
1575811905	351	0	0
1575811908	350	0	0
1575811911	350	0	0
1575811914	350	0	0
1575811917	350	0	0
1575811920	351	0	0
1575811923	351	0	0
1575811926	351	0	0
1575811929	351	0	0
1575811932	351	0	0
1575811935	351	0	0
1575811938	351	0	0
1575811941	351	0	0
1575811944	351	0	0
1575811947	351	0	0
1575811950	351	0	0
1575811953	351	0	0
1575811956	350	0	0
1575811959	351	0	0
1575811962	350	0	0
1575811965	351	0	0
1575811968	350	0	0
1575811971	351	0	0
1575811974	351	0	0
1575811977	351	0	0
1575811980	351	0	0
1575811983	351	0	0
1575811986	350	0	0
1575811989	351	0	0
1575811992	351	0	0
1575811995	351	0	0
1575811998	351	0	0
1575812001	350	0	0
1575812004	351	0	0
1575812007	351	0	0
1575812010	351	0	0
1575812013	350	0	0
1575812016	349	0	0
1575812019	349	0	0
1575812022	350	0	0
1575812025	351	0	0
1575812028	351	0	0
1575812031	351	0	0
1575812034	351	0	0
1575812037	351	0	0
1575812040	350	0	0
1575812043	351	0	0
1575812046	350	0	0
1575812049	351	0	0
1575812052	351	0	0
1575812055	351	0	0
1575812058	351	0	0
1575812061	351	0	0
1575812064	351	0	0
1575812067	351	0	0
1575812070	351	0	0
1575812073	351	0	0
1575812076	351	0	0
1575812079	351	0	0
1575812082	351	0	0
1575812085	351	0	0
1575812088	351	0	0
1575812091	351	0	0
1575812094	350	0	0
1575812097	350	0	0
1575812100	351	0	0
1575812103	350	0	0
1575812106	350	0	0
1575812109	350	0	0
1575812112	351	0	0
1575812115	351	0	0
1575812118	352	0	0
1575812121	351	0	0
1575812124	351	0	0
1575812127	350	0	0
1575812130	350	0	0
1575812133	350	0	0
1575812136	351	0	0
1575812139	351	0	0
1575812142	351	0	0
1575812145	351	0	0
1575812148	351	0	1
1575812151	350	0	1
1575812154	351	11	1
1575812157	345	53	1
1575812160	345	29	1
1575812163	345	33	1
1575812166	347	39	1
1575812169	350	32	1
1575812172	351	39	3
1575812175	366	133	3
1575812178	387	147	3
1575812181	407	154	3
1575812184	420	162	3
1575812187	422	165	3
1575812190	424	168	3
1575812193	426	170	3
1575812196	427	174	3
1575812199	427	173	3
1575812202	427	178	3
1575812205	428	176	3
1575812208	428	178	3
1575812211	428	179	3
1575812214	428	181	3
1575812217	428	182	3
1575812220	428	184	3
1575812223	428	184	3
1575812226	428	188	3
1575812229	428	186	3
1575812232	424	52	3
1575812235	401	0	1
1575812238	373	0	0
1575812241	347	0	0
1575812244	338	0	0
1575812247	341	0	0
1575812250	343	1	3
1575812253	353	117	3
1575812256	371	167	3
1575812259	391	176	3
1575812262	407	177	3
1575812265	412	181	3
1575812268	414	183	3
1575812271	416	187	3
1575812274	418	185	3
1575812277	420	187	3
1575812280	420	0	1
1575812283	405	0	0
1575812286	377	0	0
1575812289	355	0	0
1575812292	345	0	0
1575812295	347	0	0
1575812298	350	0	0
1575812301	350	0	0
1575812304	350	0	0
1575812307	350	0	0
1575812310	350	0	0
1575812313	350	0	0
1575812316	350	0	0
1575812319	350	0	0
1575812322	350	0	0
1575812325	350	0	0
1575812328	350	0	0
1575812331	350	0	0
1575812334	350	0	0
1575812337	350	0	0
1575812340	350	0	0
1575812343	350	0	0
1575812346	350	0	0
1575812349	350	0	0
1575812352	350	0	0
1575812355	350	0	0
1575812358	350	0	0
1575812361	351	0	0
1575812364	351	0	0
1575812367	350	0	0
1575812370	350	0	0
1575812373	350	0	0
1575812376	350	0	0
1575812379	350	0	0
1575812382	351	0	0
1575812385	351	0	0
1575812388	351	0	0
1575812391	350	0	0
1575812394	350	0	0
1575812397	351	0	0
1575812400	351	0	0
1575812403	351	0	0
1575812406	351	0	0
1575812409	351	0	0
1575812412	351	0	0
1575812415	351	0	0
1575812418	351	0	0
1575812421	351	0	0
1575812424	351	0	0
1575812427	350	0	0
1575812430	350	0	0
1575812433	350	0	0
1575812436	351	0	0
1575812439	351	0	0
1575812442	351	0	0
1575812445	350	0	0
1575812448	349	0	0
1575812451	349	0	0
1575812454	349	0	0
1575812457	350	0	0
1575812460	350	0	0
1575812463	350	0	0
1575812466	351	0	0
1575812469	350	0	0
1575812472	350	0	0
1575812475	350	0	0
1575812478	350	0	0
1575812481	350	0	0
1575812484	351	0	0
1575812487	351	0	0
1575812490	351	0	0
1575812493	351	0	0
1575812496	351	0	0
1575812499	350	0	0
1575812502	350	0	0
1575812505	350	0	0
1575812508	350	0	0
1575812511	350	0	0
1575812514	350	0	0
1575812517	350	0	0
1575812520	350	0	0
1575812523	350	0	0
1575812526	350	0	0
1575812529	350	0	0
1575812532	350	0	0
1575812535	350	0	0
1575812538	350	0	0
1575812541	350	0	0
1575812544	350	0	0
1575812547	350	0	0
1575812550	351	0	0
1575812553	352	0	0
1575812556	351	0	0
1575812559	350	0	0
1575812562	349	0	0
1575812565	350	0	0
1575812568	350	0	0
1575812571	351	0	0
1575812574	351	0	0
1575812577	351	0	0
1575812580	351	0	0
1575812583	351	0	0
1575812586	351	0	0
1575812589	350	0	0
1575812592	350	0	0
1575812595	350	0	0
1575812598	350	0	0
1575812601	350	0	0
1575812604	350	0	0
1575812607	350	0	0
1575812610	350	0	0
1575812613	350	0	0
1575812616	350	0	0
1575812619	350	0	0
1575812622	351	0	0
1575812625	351	0	0
1575812628	351	0	0
1575812631	351	0	0
1575812634	351	0	0
1575812637	351	0	0
1575812640	350	0	0
1575812643	350	0	0
1575812646	350	0	0
1575812649	350	0	0
1575812652	350	0	0
1575812655	350	0	0
1575812658	350	0	0
1575812661	351	0	0
1575812664	350	0	0
1575812667	351	0	0
1575812670	351	0	0
1575812673	351	0	0
1575812676	351	0	0
1575812679	351	0	0
1575812682	350	0	0
1575812685	350	0	0
1575812688	350	0	0
1575812691	350	0	0
1575812694	350	0	0
1575812697	351	0	0
1575812700	350	0	0
1575812703	350	0	0
1575812706	350	0	0
1575812709	350	0	0
1575812712	350	0	0
1575812715	351	0	0
1575812718	351	0	0
1575812721	351	0	0
1575812724	350	0	0
1575812727	351	0	0
1575812730	351	0	0
1575812733	350	0	0
1575812736	350	0	0
1575812739	350	0	0
1575812742	351	0	0
1575812745	351	0	0
1575812748	350	0	0
1575812751	351	0	0
1575812754	351	0	0
1575812757	351	0	0
1575812760	351	0	0
1575812763	350	0	0
1575812766	350	0	0
1575812769	350	0	0
1575812772	350	0	0
1575812775	350	0	0
1575812778	351	0	0
1575812781	351	0	0
1575812784	351	0	0
1575812787	350	0	0
1575812790	350	0	0
1575812793	350	0	0
1575812796	350	0	0
1575812799	351	0	0
1575812802	351	0	0
1575812805	350	0	0
1575812808	350	0	1
1575812811	350	77	1
1575812814	346	32	1
1575812817	347	46	3
1575812820	361	147	5
1575812823	389	152	4
1575812826	414	206	4
1575812829	431	271	5
1575812832	446	389	5
1575812835	456	398	5
1575812838	469	409	5
1575812841	473	417	5
1575812844	476	422	5
1575812847	478	432	5
1575812850	480	228	5
1575812853	466	122	3
1575812856	434	0	3
1575812859	397	0	0
1575812862	358	0	0
1575812865	343	0	0
1575812868	335	0	0
1575812871	337	0	0
1575812874	340	0	0
1575812877	342	0	0
1575812880	344	0	1
1575812883	346	67	1
1575812886	343	52	3
1575812889	357	111	3
1575812892	381	143	5
1575812895	418	262	5
1575812898	451	329	5
1575812901	466	222	5
1575812904	463	80	3
1575812907	434	49	1
1575812910	394	50	1
1575812913	359	50	1
1575812916	342	52	1
1575812919	340	52	1
1575812922	344	0	1
1575812925	347	0	0
1575812928	347	0	0
1575812931	348	0	0
1575812934	346	0	0
1575812937	347	0	0
1575812940	349	0	0
1575812943	350	0	0
1575812946	349	0	0
1575812949	349	0	0
1575812952	348	0	0
1575812955	349	0	0
1575812958	350	0	0
1575812961	350	0	0
1575812964	350	0	0
1575812967	350	0	0
1575812970	341	0	0
1575812973	312	0	0
1575812976	263	0	0
1575812979	200	0	0
1575812982	139	0	0
1575812985	87	0	0
1575812988	43	0	0
1575812991	17	0	0
1575812994	3	0	0
1575812997	0	0	0
1575813000	0	0	0
1575813003	0	0	0
1575813006	0	0	0
1575813009	0	0	0
1575813012	0	0	0
1575813015	0	0	0
1575813018	0	0	0
1575813021	0	0	0
1575813024	0	0	0
1575813027	0	0	0
1575813030	0	0	0
1575813033	0	0	0
1575813036	0	0	0
1575813039	0	0	0
1575813042	0	0	0
1575813045	0	0	0
1575813048	0	0	0
1575813051	0	0	0
1575813054	0	0	0
1575813057	0	0	0
1575813060	0	0	0
1575813063	0	0	0
1575813066	0	0	0
1575813069	0	0	0
1575813072	0	0	0
1575813075	0	0	0
1575813078	0	0	0
1575813081	0	0	0
1575813084	0	0	0
1575813087	0	0	0
1575813090	0	0	0
1575813093	0	0	0
1575813096	0	0	0
1575813099	0	0	0
1575813102	0	0	0
1575813105	0	0	0
1575813108	0	0	0
1575813111	0	0	0
1575813114	0	0	0
1575813117	0	0	0
1575813120	0	0	0
1575813123	0	0	0
1575813126	0	0	0
1575813129	0	0	0
1575813132	0	0	0
1575813135	0	0	0
1575813138	0	0	0
1575813141	0	0	0
1575813144	0	0	0
1575813147	0	0	0
1575813150	0	0	0
1575813153	0	0	0
1575813156	0	0	0
1575813159	0	0	0
1575813162	0	0	0
1575813165	0	0	0
1575813168	0	0	0
1575813171	0	0	0
1575813174	0	0	0
1575813177	0	0	0
1575813180	0	0	0
1575813183	0	0	0
1575813186	0	0	0
1575813189	0	0	0
1575813192	0	0	0
1575813195	0	0	0
1575813198	0	0	0
1575813201	0	0	0
1575813204	0	0	0
1575813207	0	0	0
1575813210	0	0	0
1575813213	0	0	0
1575813216	0	0	0
1575813219	0	0	0
1575813222	0	0	0
1575813225	0	0	0
1575813228	0	0	0
1575813231	0	0	0
1575813234	0	0	0
1575813237	0	0	0
1575813240	0	0	0
1575813243	0	0	0
1575813246	0	0	0
1575813249	0	0	0
1575813252	0	0	0
1575813255	0	0	0
1575813258	0	0	0
1575813261	0	0	0
1575813264	0	0	0
1575813267	0	0	0
1575813270	0	0	0
1575813273	0	0	1
1575813276	0	0	0
1575813279	0	0	0
1575813282	0	0	0
1575813285	0	0	0
1575813288	0	0	0
1575813291	0	0	0
1575813294	0	0	0
1575813297	0	0	0
1575813300	0	0	0
1575813303	0	0	0
1575813306	0	0	0
1575813309	0	0	0
1575813312	0	0	0
1575813315	0	0	0
1575813318	0	0	0
1575813321	0	0	0
1575813324	0	0	0
1575813327	0	0	0
1575813330	0	0	0
1575813333	0	0	0
1575813336	0	0	0
1575813339	0	0	0
1575813342	0	0	0
1575813345	0	0	0
1575813348	0	0	0
1575813351	0	0	0
1575813354	0	0	0
1575813357	0	0	0
1575813360	0	0	0
1575813363	0	0	0
1575813366	0	0	0
1575813369	0	0	0
1575813372	0	0	0
1575813375	0	0	0
1575813378	0	0	0
1575813381	0	0	0
1575813384	0	0	0
1575813387	0	0	0
1575813390	0	0	0
1575813393	0	0	0
1575813396	0	0	0
1575813399	0	0	0
1575813402	0	0	0
1575813405	0	0	0
1575813408	0	0	0
1575813411	0	0	0
1575813414	0	0	0
1575813417	0	0	0
1575813420	0	0	0
1575813423	0	0	0
1575813426	0	0	0
1575813429	0	0	0
1575813432	0	0	0
1575813435	0	0	0
1575813438	0	0	0
1575813441	0	0	0
1575813444	0	0	0
1575813447	0	0	0
1575813450	0	0	0
1575813453	0	0	0
1575813456	0	0	0
1575813459	0	0	0
1575813462	0	0	0
1575813465	0	0	0
1575813468	0	0	0
1575813471	0	0	0
1575813474	0	0	0
1575813477	0	0	0
1575813480	0	0	0
1575813483	0	0	0
1575813486	0	0	0
1575813489	0	0	0
1575813492	0	0	0
1575813495	0	0	0
1575813498	0	0	0
1575813501	0	0	0
1575813504	0	0	0
1575813507	0	0	0
1575813510	0	0	0
1575813513	0	0	0
1575813516	0	0	0
1575813519	0	0	0
1575813522	0	0	0
1575813525	0	0	0
1575813528	0	0	0
1575813531	0	0	0
1575813534	0	0	0
1575813537	0	0	0
1575813540	0	0	0
1575813543	0	0	0
1575813546	0	0	0
1575813549	0	0	0
1575813552	0	0	0
1575813555	0	0	0
1575813558	0	0	1
1575813561	0	0	1
1575813564	0	0	1
1575813567	0	0	1
1575813570	0	0	1
1575813573	0	0	1
1575813576	0	0	1
1575813579	0	0	1
1575813582	0	0	1
1575813585	0	0	1
1575813588	0	0	1
1575813591	0	0	1
1575813594	0	0	1
1575813597	0	0	1
1575813600	0	0	1
1575813603	0	0	1
1575813606	0	0	1
1575813609	0	0	1
1575813612	0	0	1
1575813615	0	0	1
1575813618	0	0	1
1575813621	0	0	1
1575813624	0	0	1
1575813627	0	0	1
1575813630	0	0	1
1575813633	0	0	1
1575813636	0	0	1
1575813639	0	0	1
1575813642	0	0	0
1575813645	0	0	0
1575813648	0	0	0
1575813651	0	0	1
1575813654	0	0	1
1575813657	0	0	1
1575813660	0	0	1
1575813663	0	0	1
1575813666	0	0	1
1575813669	0	0	1
1575813672	0	0	1
1575813675	0	0	1
1575813678	0	0	1
1575813681	0	0	1
1575813684	0	0	1
1575813687	0	0	0
1575813690	0	0	0
1575813693	0	0	0
1575813696	0	0	0
1575813699	0	0	0
1575813702	0	0	0
1575813705	0	0	0
1575813708	0	0	0
1575813711	0	0	0
1575813714	0	0	0
1575813717	0	0	0
1575813720	0	0	0
1575813723	0	0	0
1575813726	0	0	0
1575813729	0	0	0
1575813732	0	0	0
1575813735	0	0	0
1575813738	0	0	0
1575813741	0	0	0
1575813744	0	0	0
1575813747	0	0	0
1575813750	0	0	0
1575813753	0	0	0
1575813756	0	0	0
1575813759	0	0	1
1575813762	0	0	1
1575813765	0	0	1
1575813768	0	0	1
1575813771	0	0	1
1575813774	0	0	1
1575813777	0	0	1
1575813780	0	0	1
1575813783	0	0	1
1575813786	0	0	1
1575813789	0	0	1
1575813792	0	0	1
1575813795	0	0	1
1575813798	0	0	1
1575813801	0	0	1
1575813804	0	0	1
1575813807	0	0	1
1575813810	0	0	1
1575813813	0	0	0
1575813816	0	0	0
1575813819	0	0	0
1575813822	0	0	0
1575813825	0	0	0
1575813828	0	0	0
1575813831	0	0	0
1575813834	0	0	0
1575813837	0	0	0
1575813840	0	0	0
1575813843	0	0	0
1575813846	0	0	0
1575813849	0	0	0
1575813852	0	0	0
1575813855	0	0	0
1575813858	0	0	0
1575813861	0	0	0
1575813864	0	0	0
1575813867	0	0	0
1575813870	0	0	0
1575813873	0	0	0
1575813876	0	0	0
1575813879	0	0	0
1575813882	0	0	0
1575813885	0	0	0
1575813888	0	0	0
1575813891	0	0	0
1575813894	0	0	0
1575813897	0	0	0
1575813900	0	0	0
1575813903	0	0	0
1575813906	0	0	0
1575813909	0	0	0
1575813912	0	0	0
1575813915	0	0	0
1575813918	0	0	0
1575813921	0	0	0
1575813924	0	0	0
1575813927	0	0	0
1575813930	0	0	0
1575813933	0	0	0
1575813936	0	0	0
1575813939	0	0	0
1575813942	0	0	0
1575813945	0	0	0
1575813948	0	0	0
1575813951	0	0	0
1575813954	0	0	0
1575813957	0	0	0
1575813960	0	0	0
1575813963	0	0	0
1575813966	0	0	0
1575813969	0	0	0
1575813972	0	0	0
1575813975	0	0	0
1575813978	0	0	0
1575813981	0	0	0
1575813984	0	0	0
1575813987	0	0	0
1575813990	0	0	0
1575813993	0	0	0
1575813996	0	0	0
1575813999	0	0	0
1575814002	0	0	0
1575814005	0	0	0
1575814008	0	0	0
1575814011	0	0	0
1575814014	0	0	0
1575814017	0	0	0
1575814020	0	0	0
1575814023	0	0	0
1575814026	0	0	0
1575814029	0	0	0
1575814032	0	0	0
1575814035	0	0	0
1575814038	0	0	0
1575814041	0	0	0
1575814044	0	0	0
1575814047	0	0	0
1575814050	0	0	0
1575814053	0	0	0
1575814056	0	0	0
1575814059	0	0	0
1575814062	0	0	0
1575814065	0	0	0
1575814068	0	0	0
1575814071	0	0	0
1575814074	0	0	0
1575814077	0	0	0
1575814080	0	0	0
1575814083	0	0	0
1575814086	0	0	0
1575814089	0	0	0
1575814092	0	0	0
1575814095	0	0	0
1575814098	0	0	0
1575814101	0	0	0
1575814104	0	0	0
1575814107	0	0	0
1575814110	0	0	0
1575814113	0	0	0
1575814116	0	0	0
1575814119	0	0	0
1575814122	0	0	0
1575814125	0	0	0
1575814128	0	0	0
1575814131	0	0	0
1575814134	0	0	1
1575814137	0	0	0
1575814140	0	0	0
1575814143	0	0	0
1575814146	0	0	1
1575814149	0	0	0
1575814152	0	0	0
1575814155	0	0	0
1575814158	0	0	0
1575814161	0	0	0
1575814164	0	0	0
1575814167	0	0	0
1575814170	0	0	0
1575814173	0	0	0
1575814176	0	0	0
1575814179	0	0	0
1575814182	0	0	0
1575814185	0	0	0
1575814188	0	0	0
1575814191	0	0	0
1575814194	0	0	0
1575814197	0	0	0
1575814200	0	0	0
1575814203	0	0	0
1575814206	0	0	0
1575814209	0	0	0
1575814212	0	0	0
1575814215	0	0	0
1575814218	0	0	0
1575814221	0	0	0
1575814224	0	0	0
1575814227	0	0	0
1575814230	0	0	0
1575814233	0	0	0
1575814236	0	0	0
1575814239	0	0	0
1575814242	0	0	0
1575814245	0	0	0
1575814248	0	0	0
1575814251	0	0	0
1575814254	0	0	0
1575814257	0	0	0
1575814260	0	0	0
1575814263	0	0	0
1575814266	0	0	0
1575814269	0	0	0
1575814272	0	0	0
1575814275	0	0	0
1575814278	0	0	0
1575814281	0	0	0
1575814284	0	0	0
1575814287	0	0	0
1575814290	0	0	0
1575814293	0	0	0
1575814296	0	0	0
1575814299	0	0	0
1575814302	0	0	0
1575814305	0	0	0
1575814308	0	0	0
1575814311	0	0	0
1575814314	0	0	0
1575814317	0	0	0
1575814320	0	0	0
1575814323	0	0	0
1575814326	0	0	0
1575814329	0	0	0
1575814332	0	0	0
1575814335	0	0	0
1575814338	0	0	0
1575814341	0	0	0
1575814344	0	0	0
1575814347	0	0	0
1575814350	0	0	0
1575814353	0	0	0
1575814356	0	0	0
1575814359	0	0	0
1575814362	0	0	0
1575814365	0	0	0
1575814368	0	0	0
1575814371	0	0	0
1575814374	0	0	0
1575814377	0	0	0
1575814380	0	0	0
1575814383	0	0	0
1575814386	0	0	0
1575814389	0	0	0
1575814392	0	0	0
1575814395	0	0	0
1575814398	0	0	0
1575814401	0	0	0
1575814404	0	0	0
1575814407	0	0	0
1575814410	0	0	0
1575814413	0	0	0
1575814416	0	0	0
1575814419	0	0	0
1575814422	0	0	0
1575814425	0	0	0
1575814428	0	0	0
1575814431	0	0	0
1575814434	0	0	0
1575814437	0	0	0
1575814440	0	0	0
1575814443	0	0	0
1575814446	0	0	0
1575814449	0	0	0
1575814452	0	0	0
1575814455	0	0	0
1575814458	0	0	0
1575814461	0	0	0
