2016-02-22 14:03:00	354	0	0
2016-02-22 14:03:03	354	0	0
2016-02-22 14:03:06	354	0	0
2016-02-22 14:03:09	354	0	0
2016-02-22 14:03:12	354	0	0
2016-02-22 14:03:15	354	0	0
2016-02-22 14:03:18	354	0	0
2016-02-22 14:03:21	354	0	0
2016-02-22 14:03:24	354	0	0
2016-02-22 14:03:27	354	0	0
2016-02-22 14:03:30	354	0	0
2016-02-22 14:03:33	354	0	0
2016-02-22 14:03:36	354	0	0
2016-02-22 14:03:39	354	0	0
2016-02-22 14:03:42	354	0	0
2016-02-22 14:03:45	354	0	0
2016-02-22 14:03:48	354	0	0
2016-02-22 14:03:51	354	0	0
2016-02-22 14:03:54	354	0	0
2016-02-22 14:03:57	354	0	0
2016-02-22 14:04:00	354	0	0
2016-02-22 14:04:03	354	0	0
2016-02-22 14:04:06	354	0	0
2016-02-22 14:04:09	354	0	0
2016-02-22 14:04:12	354	0	0
2016-02-22 14:04:15	354	0	0
2016-02-22 14:04:18	354	0	0
2016-02-22 14:04:21	354	0	0
2016-02-22 14:04:24	354	0	0
2016-02-22 14:04:27	354	0	0
2016-02-22 14:04:30	354	0	0
2016-02-22 14:04:33	355	0	0
2016-02-22 14:04:36	354	0	0
2016-02-22 14:04:39	354	0	0
2016-02-22 14:04:42	354	0	0
2016-02-22 14:04:45	354	0	0
2016-02-22 14:04:48	354	0	0
2016-02-22 14:04:51	354	0	0
2016-02-22 14:04:54	355	0	0
2016-02-22 14:04:57	355	0	0
2016-02-22 14:05:00	355	0	0
2016-02-22 14:05:03	354	0	0
2016-02-22 14:05:06	354	0	0
2016-02-22 14:05:09	354	0	0
2016-02-22 14:05:12	354	0	0
2016-02-22 14:05:15	354	0	0
2016-02-22 14:05:18	354	0	0
2016-02-22 14:05:21	354	0	0
2016-02-22 14:05:24	354	0	0
2016-02-22 14:05:27	354	0	0
2016-02-22 14:05:30	354	0	0
2016-02-22 14:05:33	354	0	0
2016-02-22 14:05:36	354	0	0
2016-02-22 14:05:39	354	0	0
2016-02-22 14:05:42	354	0	0
2016-02-22 14:05:45	354	0	0
2016-02-22 14:05:48	354	0	0
2016-02-22 14:05:51	354	0	0
2016-02-22 14:05:54	354	0	0
2016-02-22 14:05:57	354	0	0
2016-02-22 14:06:00	354	0	0
2016-02-22 14:06:03	354	0	0
2016-02-22 14:06:06	354	0	0
2016-02-22 14:06:09	354	0	1
2016-02-22 14:06:12	355	34	1
2016-02-22 14:06:15	352	24	1
2016-02-22 14:06:18	349	30	1
